std_score,per_rank,value,min_age,max_age,for,type
68,2,43,0,3,parent_caregiver,GAC
65,1,41,0,3,parent_caregiver,GAC
70,2,45,0,3,parent_caregiver,GAC
72,3,46,0,3,parent_caregiver,GAC
73,4,47,0,3,parent_caregiver,GAC
74,4,48,0,3,parent_caregiver,GAC
67,1,42,0,3,parent_caregiver,GAC
69,2,44,0,3,parent_caregiver,GAC
76,5,49,0,3,parent_caregiver,GAC
81,10,53,0,3,parent_caregiver,GAC
82,12,54,0,3,parent_caregiver,GAC
83,13,55,0,3,parent_caregiver,GAC
85,16,56,0,3,parent_caregiver,GAC
86,18,57,0,3,parent_caregiver,GAC
87,19,58,0,3,parent_caregiver,GAC
78,7,51,0,3,parent_caregiver,GAC
88,21,59,0,3,parent_caregiver,GAC
79,8,52,0,3,parent_caregiver,GAC
91,27,61,0,3,parent_caregiver,GAC
90,25,60,0,3,parent_caregiver,GAC
92,30,62,0,3,parent_caregiver,GAC
94,34,63,0,3,parent_caregiver,GAC
77,6,50,0,3,parent_caregiver,GAC
95,37,64,0,3,parent_caregiver,GAC
96,39,65,0,3,parent_caregiver,GAC
99,47,67,0,3,parent_caregiver,GAC
97,42,66,0,3,parent_caregiver,GAC
102,55,70,0,3,parent_caregiver,GAC
100,50,68,0,3,parent_caregiver,GAC
104,61,73,0,3,parent_caregiver,GAC
105,63,74,0,3,parent_caregiver,GAC
106,66,75,0,3,parent_caregiver,GAC
107,68,76,0,3,parent_caregiver,GAC
108,70,77,0,3,parent_caregiver,GAC
108,70,78,0,3,parent_caregiver,GAC
109,73,79,0,3,parent_caregiver,GAC
110,75,80,0,3,parent_caregiver,GAC
111,77,81,0,3,parent_caregiver,GAC
112,79,82,0,3,parent_caregiver,GAC
113,81,83,0,3,parent_caregiver,GAC
113,81,84,0,3,parent_caregiver,GAC
103,58,72,0,3,parent_caregiver,GAC
103,58,71,0,3,parent_caregiver,GAC
115,84,86,0,3,parent_caregiver,GAC
101,53,69,0,3,parent_caregiver,GAC
114,82,85,0,3,parent_caregiver,GAC
118,88,90,0,3,parent_caregiver,GAC
119,90,91,0,3,parent_caregiver,GAC
120,'>90',93,0,3,parent_caregiver,GAC
120,'>90',94,0,3,parent_caregiver,GAC
120,'>90',95,0,3,parent_caregiver,GAC
120,'>90',96,0,3,parent_caregiver,GAC
120,'>90',97,0,3,parent_caregiver,GAC
120,'>90',98,0,3,parent_caregiver,GAC
120,'>90',99,0,3,parent_caregiver,GAC
120,'>90',100,0,3,parent_caregiver,GAC
120,'>90',101,0,3,parent_caregiver,GAC
120,'>90',102,0,3,parent_caregiver,GAC
117,87,88,0,3,parent_caregiver,GAC
116,86,87,0,3,parent_caregiver,GAC
118,88,89,0,3,parent_caregiver,GAC
120,'>90',103,0,3,parent_caregiver,GAC
120,'>90',104,0,3,parent_caregiver,GAC
120,'>90',105,0,3,parent_caregiver,GAC
120,'>90',106,0,3,parent_caregiver,GAC
120,'>90',107,0,3,parent_caregiver,GAC
120,'>90',108,0,3,parent_caregiver,GAC
120,'>90',109,0,3,parent_caregiver,GAC
120,'>90',111,0,3,parent_caregiver,GAC
120,'>90',114,0,3,parent_caregiver,GAC
120,'>90',110,0,3,parent_caregiver,GAC
120,'>90',112,0,3,parent_caregiver,GAC
120,'>90',113,0,3,parent_caregiver,GAC
120,'>90',115,0,3,parent_caregiver,GAC
120,'>90',116,0,3,parent_caregiver,GAC
120,'>90',118,0,3,parent_caregiver,GAC
120,'>90',117,0,3,parent_caregiver,GAC
120,'>90',119,0,3,parent_caregiver,GAC
120,'>90',120,0,3,parent_caregiver,GAC
120,'>90',121,0,3,parent_caregiver,GAC
120,'>90',122,0,3,parent_caregiver,GAC
120,'>90',123,0,3,parent_caregiver,GAC
120,'>90',124,0,3,parent_caregiver,GAC
120,'>90',125,0,3,parent_caregiver,GAC
120,'>90',126,0,3,parent_caregiver,GAC
120,'>90',127,0,3,parent_caregiver,GAC
120,'>90',128,0,3,parent_caregiver,GAC
120,'>90',129,0,3,parent_caregiver,GAC
120,'>90',130,0,3,parent_caregiver,GAC
120,'>90',131,0,3,parent_caregiver,GAC
120,'>90',132,0,3,parent_caregiver,GAC
120,'>90',133,0,3,parent_caregiver,GAC
54,0.1,30,4,7,parent_caregiver,GAC
53,0.1,29,4,7,parent_caregiver,GAC
58,0.3,34,4,7,parent_caregiver,GAC
57,0.2,33,4,7,parent_caregiver,GAC
55,0.1,31,4,7,parent_caregiver,GAC
56,0.2,32,4,7,parent_caregiver,GAC
60,0.4,35,4,7,parent_caregiver,GAC
61,0.5,36,4,7,parent_caregiver,GAC
62,1,37,4,7,parent_caregiver,GAC
63,1,38,4,7,parent_caregiver,GAC
64,1,39,4,7,parent_caregiver,GAC
69,2,43,4,7,parent_caregiver,GAC
65,1,40,4,7,parent_caregiver,GAC
66,1,41,4,7,parent_caregiver,GAC
70,2,44,4,7,parent_caregiver,GAC
71,3,45,4,7,parent_caregiver,GAC
72,3,46,4,7,parent_caregiver,GAC
73,4,47,4,7,parent_caregiver,GAC
74,4,48,4,7,parent_caregiver,GAC
78,7,51,4,7,parent_caregiver,GAC
79,8,52,4,7,parent_caregiver,GAC
80,9,53,4,7,parent_caregiver,GAC
81,10,54,4,7,parent_caregiver,GAC
82,12,55,4,7,parent_caregiver,GAC
83,13,56,4,7,parent_caregiver,GAC
75,5,49,4,7,parent_caregiver,GAC
85,16,58,4,7,parent_caregiver,GAC
87,19,59,4,7,parent_caregiver,GAC
67,1,42,4,7,parent_caregiver,GAC
88,21,60,4,7,parent_caregiver,GAC
76,5,50,4,7,parent_caregiver,GAC
84,14,57,4,7,parent_caregiver,GAC
89,23,61,4,7,parent_caregiver,GAC
90,25,62,4,7,parent_caregiver,GAC
91,27,63,4,7,parent_caregiver,GAC
92,30,64,4,7,parent_caregiver,GAC
93,32,65,4,7,parent_caregiver,GAC
94,34,66,4,7,parent_caregiver,GAC
99,47,70,4,7,parent_caregiver,GAC
100,50,71,4,7,parent_caregiver,GAC
101,53,72,4,7,parent_caregiver,GAC
102,55,73,4,7,parent_caregiver,GAC
103,58,74,4,7,parent_caregiver,GAC
103,58,75,4,7,parent_caregiver,GAC
104,61,76,4,7,parent_caregiver,GAC
105,63,77,4,7,parent_caregiver,GAC
106,66,78,4,7,parent_caregiver,GAC
107,68,79,4,7,parent_caregiver,GAC
108,70,80,4,7,parent_caregiver,GAC
108,70,81,4,7,parent_caregiver,GAC
109,73,82,4,7,parent_caregiver,GAC
110,75,83,4,7,parent_caregiver,GAC
111,77,84,4,7,parent_caregiver,GAC
112,79,85,4,7,parent_caregiver,GAC
113,81,86,4,7,parent_caregiver,GAC
113,81,87,4,7,parent_caregiver,GAC
98,45,69,4,7,parent_caregiver,GAC
115,84,89,4,7,parent_caregiver,GAC
116,86,90,4,7,parent_caregiver,GAC
117,87,91,4,7,parent_caregiver,GAC
118,88,92,4,7,parent_caregiver,GAC
118,88,93,4,7,parent_caregiver,GAC
120,'>90',95,4,7,parent_caregiver,GAC
114,82,88,4,7,parent_caregiver,GAC
96,39,67,4,7,parent_caregiver,GAC
97,42,68,4,7,parent_caregiver,GAC
120,'>90',99,4,7,parent_caregiver,GAC
120,'>90',100,4,7,parent_caregiver,GAC
120,'>90',101,4,7,parent_caregiver,GAC
120,'>90',102,4,7,parent_caregiver,GAC
120,'>90',103,4,7,parent_caregiver,GAC
120,'>90',104,4,7,parent_caregiver,GAC
120,'>90',105,4,7,parent_caregiver,GAC
120,'>90',106,4,7,parent_caregiver,GAC
120,'>90',107,4,7,parent_caregiver,GAC
120,'>90',108,4,7,parent_caregiver,GAC
120,'>90',97,4,7,parent_caregiver,GAC
120,'>90',110,4,7,parent_caregiver,GAC
120,'>90',96,4,7,parent_caregiver,GAC
120,'>90',109,4,7,parent_caregiver,GAC
120,'>90',98,4,7,parent_caregiver,GAC
120,'>90',114,4,7,parent_caregiver,GAC
120,'>90',115,4,7,parent_caregiver,GAC
120,'>90',116,4,7,parent_caregiver,GAC
120,'>90',117,4,7,parent_caregiver,GAC
120,'>90',118,4,7,parent_caregiver,GAC
120,'>90',119,4,7,parent_caregiver,GAC
120,'>90',112,4,7,parent_caregiver,GAC
120,'>90',121,4,7,parent_caregiver,GAC
120,'>90',122,4,7,parent_caregiver,GAC
120,'>90',123,4,7,parent_caregiver,GAC
120,'>90',124,4,7,parent_caregiver,GAC
120,'>90',125,4,7,parent_caregiver,GAC
120,'>90',126,4,7,parent_caregiver,GAC
120,'>90',127,4,7,parent_caregiver,GAC
120,'>90',113,4,7,parent_caregiver,GAC
120,'>90',129,4,7,parent_caregiver,GAC
120,'>90',120,4,7,parent_caregiver,GAC
120,'>90',130,4,7,parent_caregiver,GAC
120,'>90',131,4,7,parent_caregiver,GAC
120,'>90',132,4,7,parent_caregiver,GAC
120,'>90',111,4,7,parent_caregiver,GAC
120,'>90',133,4,7,parent_caregiver,GAC
120,'>90',128,4,7,parent_caregiver,GAC
41,'<0.1',11,8,11,parent_caregiver,GAC
42,'<0.1',12,8,11,parent_caregiver,GAC
43,'<0.1',13,8,11,parent_caregiver,GAC
47,'<0.1',17,8,11,parent_caregiver,GAC
48,'<0.1',18,8,11,parent_caregiver,GAC
49,'<0.1',19,8,11,parent_caregiver,GAC
50,'<0.1',20,8,11,parent_caregiver,GAC
51,0.1,21,8,11,parent_caregiver,GAC
52,0.1,22,8,11,parent_caregiver,GAC
45,'<0.1',15,8,11,parent_caregiver,GAC
54,0.1,24,8,11,parent_caregiver,GAC
55,0.1,25,8,11,parent_caregiver,GAC
56,0.2,26,8,11,parent_caregiver,GAC
46,'<0.1',16,8,11,parent_caregiver,GAC
57,0.2,27,8,11,parent_caregiver,GAC
58,0.3,28,8,11,parent_caregiver,GAC
59,0.3,29,8,11,parent_caregiver,GAC
44,'<0.1',14,8,11,parent_caregiver,GAC
60,0.4,30,8,11,parent_caregiver,GAC
61,0.5,31,8,11,parent_caregiver,GAC
53,0.1,23,8,11,parent_caregiver,GAC
62,1,32,8,11,parent_caregiver,GAC
63,1,33,8,11,parent_caregiver,GAC
67,1,37,8,11,parent_caregiver,GAC
68,2,38,8,11,parent_caregiver,GAC
69,2,39,8,11,parent_caregiver,GAC
70,2,40,8,11,parent_caregiver,GAC
71,3,41,8,11,parent_caregiver,GAC
72,3,42,8,11,parent_caregiver,GAC
73,4,43,8,11,parent_caregiver,GAC
74,4,44,8,11,parent_caregiver,GAC
65,1,35,8,11,parent_caregiver,GAC
76,5,46,8,11,parent_caregiver,GAC
66,1,36,8,11,parent_caregiver,GAC
75,5,45,8,11,parent_caregiver,GAC
78,7,48,8,11,parent_caregiver,GAC
64,1,34,8,11,parent_caregiver,GAC
77,6,47,8,11,parent_caregiver,GAC
82,12,52,8,11,parent_caregiver,GAC
83,13,53,8,11,parent_caregiver,GAC
84,14,54,8,11,parent_caregiver,GAC
85,16,55,8,11,parent_caregiver,GAC
86,18,56,8,11,parent_caregiver,GAC
87,19,57,8,11,parent_caregiver,GAC
88,21,58,8,11,parent_caregiver,GAC
89,23,59,8,11,parent_caregiver,GAC
90,25,60,8,11,parent_caregiver,GAC
91,27,61,8,11,parent_caregiver,GAC
92,30,62,8,11,parent_caregiver,GAC
93,32,63,8,11,parent_caregiver,GAC
80,9,50,8,11,parent_caregiver,GAC
95,37,65,8,11,parent_caregiver,GAC
79,8,49,8,11,parent_caregiver,GAC
96,39,66,8,11,parent_caregiver,GAC
97,42,67,8,11,parent_caregiver,GAC
81,10,51,8,11,parent_caregiver,GAC
94,34,64,8,11,parent_caregiver,GAC
98,45,68,8,11,parent_caregiver,GAC
99,47,69,8,11,parent_caregiver,GAC
102,55,73,8,11,parent_caregiver,GAC
103,85,74,8,11,parent_caregiver,GAC
104,61,75,8,11,parent_caregiver,GAC
105,63,76,8,11,parent_caregiver,GAC
106,66,77,8,11,parent_caregiver,GAC
107,68,78,8,11,parent_caregiver,GAC
108,70,79,8,11,parent_caregiver,GAC
109,73,80,8,11,parent_caregiver,GAC
109,73,81,8,11,parent_caregiver,GAC
110,75,82,8,11,parent_caregiver,GAC
111,77,83,8,11,parent_caregiver,GAC
112,79,84,8,11,parent_caregiver,GAC
101,53,71,8,11,parent_caregiver,GAC
100,50,70,8,11,parent_caregiver,GAC
101,53,72,8,11,parent_caregiver,GAC
113,81,85,8,11,parent_caregiver,GAC
114,82,86,8,11,parent_caregiver,GAC
115,84,87,8,11,parent_caregiver,GAC
116,86,88,8,11,parent_caregiver,GAC
116,86,89,8,11,parent_caregiver,GAC
117,87,90,8,11,parent_caregiver,GAC
118,88,91,8,11,parent_caregiver,GAC
120,'>90',95,8,11,parent_caregiver,GAC
120,'>90',96,8,11,parent_caregiver,GAC
120,'>90',97,8,11,parent_caregiver,GAC
120,'>90',98,8,11,parent_caregiver,GAC
120,'>90',99,8,11,parent_caregiver,GAC
120,'>90',100,8,11,parent_caregiver,GAC
120,'>90',93,8,11,parent_caregiver,GAC
120,'>90',102,8,11,parent_caregiver,GAC
120,'>90',103,8,11,parent_caregiver,GAC
119,90,92,8,11,parent_caregiver,GAC
120,'>90',94,8,11,parent_caregiver,GAC
120,'>90',101,8,11,parent_caregiver,GAC
120,'>90',105,8,11,parent_caregiver,GAC
120,'>90',104,8,11,parent_caregiver,GAC
120,'>90',106,8,11,parent_caregiver,GAC
120,'>90',107,8,11,parent_caregiver,GAC
120,'>90',109,8,11,parent_caregiver,GAC
120,'>90',112,8,11,parent_caregiver,GAC
120,'>90',113,8,11,parent_caregiver,GAC
120,'>90',108,8,11,parent_caregiver,GAC
120,'>90',114,8,11,parent_caregiver,GAC
120,'>90',115,8,11,parent_caregiver,GAC
120,'>90',110,8,11,parent_caregiver,GAC
120,'>90',111,8,11,parent_caregiver,GAC
120,'>90',119,8,11,parent_caregiver,GAC
120,'>90',117,8,11,parent_caregiver,GAC
120,'>90',121,8,11,parent_caregiver,GAC
120,'>90',120,8,11,parent_caregiver,GAC
120,'>90',122,8,11,parent_caregiver,GAC
120,'>90',123,8,11,parent_caregiver,GAC
120,'>90',124,8,11,parent_caregiver,GAC
120,'>90',116,8,11,parent_caregiver,GAC
120,'>90',118,8,11,parent_caregiver,GAC
120,'>90',126,8,11,parent_caregiver,GAC
120,'>90',128,8,11,parent_caregiver,GAC
120,'>90',129,8,11,parent_caregiver,GAC
120,'>90',130,8,11,parent_caregiver,GAC
120,'>90',131,8,11,parent_caregiver,GAC
120,'>90',132,8,11,parent_caregiver,GAC
120,'>90',133,8,11,parent_caregiver,GAC
120,'>90',127,8,11,parent_caregiver,GAC
120,'>90',125,8,11,parent_caregiver,GAC
62,1,25,12,15,parent_caregiver,GAC
63,1,26,12,15,parent_caregiver,GAC
63,1,27,12,15,parent_caregiver,GAC
64,1,28,12,15,parent_caregiver,GAC
64,1,29,12,15,parent_caregiver,GAC
65,1,30,12,15,parent_caregiver,GAC
66,1,33,12,15,parent_caregiver,GAC
65,1,31,12,15,parent_caregiver,GAC
66,1,32,12,15,parent_caregiver,GAC
67,1,34,12,15,parent_caregiver,GAC
69,2,38,12,15,parent_caregiver,GAC
69,2,39,12,15,parent_caregiver,GAC
70,2,40,12,15,parent_caregiver,GAC
67,1,35,12,15,parent_caregiver,GAC
70,2,41,12,15,parent_caregiver,GAC
68,2,36,12,15,parent_caregiver,GAC
72,3,44,12,15,parent_caregiver,GAC
71,3,42,12,15,parent_caregiver,GAC
72,3,45,12,15,parent_caregiver,GAC
73,4,46,12,15,parent_caregiver,GAC
73,4,47,12,15,parent_caregiver,GAC
74,4,48,12,15,parent_caregiver,GAC
74,4,49,12,15,parent_caregiver,GAC
68,2,37,12,15,parent_caregiver,GAC
71,3,43,12,15,parent_caregiver,GAC
76,5,53,12,15,parent_caregiver,GAC
77,6,54,12,15,parent_caregiver,GAC
77,6,55,12,15,parent_caregiver,GAC
78,7,56,12,15,parent_caregiver,GAC
78,7,57,12,15,parent_caregiver,GAC
79,8,58,12,15,parent_caregiver,GAC
75,5,51,12,15,parent_caregiver,GAC
76,5,52,12,15,parent_caregiver,GAC
80,9,60,12,15,parent_caregiver,GAC
80,9,61,12,15,parent_caregiver,GAC
81,10,62,12,15,parent_caregiver,GAC
79,8,59,12,15,parent_caregiver,GAC
82,12,64,12,15,parent_caregiver,GAC
81,10,63,12,15,parent_caregiver,GAC
82,12,65,12,15,parent_caregiver,GAC
83,13,67,12,15,parent_caregiver,GAC
83,13,66,12,15,parent_caregiver,GAC
75,5,50,12,15,parent_caregiver,GAC
84,14,68,12,15,parent_caregiver,GAC
86,18,72,12,15,parent_caregiver,GAC
86,18,73,12,15,parent_caregiver,GAC
84,14,69,12,15,parent_caregiver,GAC
85,16,70,12,15,parent_caregiver,GAC
85,16,71,12,15,parent_caregiver,GAC
87,19,74,12,15,parent_caregiver,GAC
89,23,78,12,15,parent_caregiver,GAC
89,23,79,12,15,parent_caregiver,GAC
90,25,80,12,15,parent_caregiver,GAC
90,25,81,12,15,parent_caregiver,GAC
91,27,82,12,15,parent_caregiver,GAC
91,27,83,12,15,parent_caregiver,GAC
88,21,76,12,15,parent_caregiver,GAC
87,19,75,12,15,parent_caregiver,GAC
88,21,77,12,15,parent_caregiver,GAC
93,32,87,12,15,parent_caregiver,GAC
92,30,85,12,15,parent_caregiver,GAC
94,34,88,12,15,parent_caregiver,GAC
94,34,89,12,15,parent_caregiver,GAC
95,37,90,12,15,parent_caregiver,GAC
92,30,84,12,15,parent_caregiver,GAC
95,37,91,12,15,parent_caregiver,GAC
96,39,92,12,15,parent_caregiver,GAC
93,32,86,12,15,parent_caregiver,GAC
98,45,96,12,15,parent_caregiver,GAC
98,45,97,12,15,parent_caregiver,GAC
99,47,98,12,15,parent_caregiver,GAC
99,47,99,12,15,parent_caregiver,GAC
100,50,100,12,15,parent_caregiver,GAC
100,50,101,12,15,parent_caregiver,GAC
97,42,94,12,15,parent_caregiver,GAC
102,55,103,12,15,parent_caregiver,GAC
97,42,95,12,15,parent_caregiver,GAC
103,58,105,12,15,parent_caregiver,GAC
96,39,93,12,15,parent_caregiver,GAC
104,61,107,12,15,parent_caregiver,GAC
102,55,104,12,15,parent_caregiver,GAC
103,58,106,12,15,parent_caregiver,GAC
104,61,108,12,15,parent_caregiver,GAC
105,63,109,12,15,parent_caregiver,GAC
107,68,112,12,15,parent_caregiver,GAC
107,68,113,12,15,parent_caregiver,GAC
108,70,114,12,15,parent_caregiver,GAC
108,70,115,12,15,parent_caregiver,GAC
109,73,116,12,15,parent_caregiver,GAC
109,73,117,12,15,parent_caregiver,GAC
110,75,118,12,15,parent_caregiver,GAC
111,77,119,12,15,parent_caregiver,GAC
111,77,120,12,15,parent_caregiver,GAC
112,79,121,12,15,parent_caregiver,GAC
112,79,122,12,15,parent_caregiver,GAC
113,81,123,12,15,parent_caregiver,GAC
106,66,110,12,15,parent_caregiver,GAC
101,53,102,12,15,parent_caregiver,GAC
106,66,111,12,15,parent_caregiver,GAC
113,81,124,12,15,parent_caregiver,GAC
115,84,126,12,15,parent_caregiver,GAC
114,82,125,12,15,parent_caregiver,GAC
115,84,127,12,15,parent_caregiver,GAC
116,86,128,12,15,parent_caregiver,GAC
116,86,129,12,15,parent_caregiver,GAC
117,87,130,12,15,parent_caregiver,GAC
119,90,134,12,15,parent_caregiver,GAC
117,87,131,12,15,parent_caregiver,GAC
120,'>90',135,12,15,parent_caregiver,GAC
118,88,132,12,15,parent_caregiver,GAC
118,88,133,12,15,parent_caregiver,GAC
120,'>90',136,12,15,parent_caregiver,GAC
120,'>90',137,12,15,parent_caregiver,GAC
120,'>90',138,12,15,parent_caregiver,GAC
120,'>90',139,12,15,parent_caregiver,GAC
120,'>90',140,12,15,parent_caregiver,GAC
120,'>90',144,12,15,parent_caregiver,GAC
120,'>90',141,12,15,parent_caregiver,GAC
120,'>90',142,12,15,parent_caregiver,GAC
120,'>90',143,12,15,parent_caregiver,GAC
120,'>90',145,12,15,parent_caregiver,GAC
120,'>90',146,12,15,parent_caregiver,GAC
120,'>90',147,12,15,parent_caregiver,GAC
120,'>90',148,12,15,parent_caregiver,GAC
120,'>90',149,12,15,parent_caregiver,GAC
120,'>90',150,12,15,parent_caregiver,GAC
120,'>90',154,12,15,parent_caregiver,GAC
120,'>90',155,12,15,parent_caregiver,GAC
120,'>90',156,12,15,parent_caregiver,GAC
120,'>90',157,12,15,parent_caregiver,GAC
120,'>90',158,12,15,parent_caregiver,GAC
120,'>90',159,12,15,parent_caregiver,GAC
120,'>90',160,12,15,parent_caregiver,GAC
120,'>90',152,12,15,parent_caregiver,GAC
120,'>90',162,12,15,parent_caregiver,GAC
120,'>90',161,12,15,parent_caregiver,GAC
120,'>90',163,12,15,parent_caregiver,GAC
120,'>90',164,12,15,parent_caregiver,GAC
120,'>90',165,12,15,parent_caregiver,GAC
120,'>90',151,12,15,parent_caregiver,GAC
120,'>90',153,12,15,parent_caregiver,GAC
120,'>90',166,12,15,parent_caregiver,GAC
120,'>90',167,12,15,parent_caregiver,GAC
120,'>90',168,12,15,parent_caregiver,GAC
120,'>90',169,12,15,parent_caregiver,GAC
120,'>90',170,12,15,parent_caregiver,GAC
120,'>90',171,12,15,parent_caregiver,GAC
120,'>90',172,12,15,parent_caregiver,GAC
120,'>90',173,12,15,parent_caregiver,GAC
120,'>90',174,12,15,parent_caregiver,GAC
120,'>90',175,12,15,parent_caregiver,GAC
120,'>90',176,12,15,parent_caregiver,GAC
120,'>90',177,12,15,parent_caregiver,GAC
120,'>90',178,12,15,parent_caregiver,GAC
120,'>90',179,12,15,parent_caregiver,GAC
120,'>90',180,12,15,parent_caregiver,GAC
120,'>90',181,12,15,parent_caregiver,GAC
120,'>90',182,12,15,parent_caregiver,GAC
120,'>90',183,12,15,parent_caregiver,GAC
120,'>90',185,12,15,parent_caregiver,GAC
120,'>90',186,12,15,parent_caregiver,GAC
120,'>90',184,12,15,parent_caregiver,GAC
120,'>90',187,12,15,parent_caregiver,GAC
120,'>90',188,12,15,parent_caregiver,GAC
62,1,21,16,19,parent_caregiver,GAC
120,'>90',190,12,15,parent_caregiver,GAC
63,1,23,16,19,parent_caregiver,GAC
120,'>90',189,12,15,parent_caregiver,GAC
63,1,24,16,19,parent_caregiver,GAC
64,1,25,16,19,parent_caregiver,GAC
64,1,26,16,19,parent_caregiver,GAC
65,1,27,16,19,parent_caregiver,GAC
62,1,22,16,19,parent_caregiver,GAC
66,1,31,16,19,parent_caregiver,GAC
67,1,32,16,19,parent_caregiver,GAC
67,1,33,16,19,parent_caregiver,GAC
68,2,34,16,19,parent_caregiver,GAC
68,2,35,16,19,parent_caregiver,GAC
69,2,36,16,19,parent_caregiver,GAC
66,1,29,16,19,parent_caregiver,GAC
70,2,38,16,19,parent_caregiver,GAC
70,2,39,16,19,parent_caregiver,GAC
71,3,40,16,19,parent_caregiver,GAC
71,3,41,16,19,parent_caregiver,GAC
72,3,42,16,19,parent_caregiver,GAC
72,3,43,16,19,parent_caregiver,GAC
66,1,30,16,19,parent_caregiver,GAC
73,4,44,16,19,parent_caregiver,GAC
69,2,37,16,19,parent_caregiver,GAC
65,1,28,16,19,parent_caregiver,GAC
73,4,45,16,19,parent_caregiver,GAC
75,5,49,16,19,parent_caregiver,GAC
75,5,50,16,19,parent_caregiver,GAC
76,5,51,16,19,parent_caregiver,GAC
76,5,52,16,19,parent_caregiver,GAC
77,6,53,16,19,parent_caregiver,GAC
77,6,54,16,19,parent_caregiver,GAC
78,7,55,16,19,parent_caregiver,GAC
78,7,56,16,19,parent_caregiver,GAC
79,8,57,16,19,parent_caregiver,GAC
79,8,58,16,19,parent_caregiver,GAC
80,9,59,16,19,parent_caregiver,GAC
80,9,60,16,19,parent_caregiver,GAC
74,4,47,16,19,parent_caregiver,GAC
81,10,62,16,19,parent_caregiver,GAC
81,10,63,16,19,parent_caregiver,GAC
74,4,48,16,19,parent_caregiver,GAC
73,4,46,16,19,parent_caregiver,GAC
81,10,61,16,19,parent_caregiver,GAC
82,12,64,16,19,parent_caregiver,GAC
83,13,66,16,19,parent_caregiver,GAC
83,13,67,16,19,parent_caregiver,GAC
84,14,68,16,19,parent_caregiver,GAC
84,14,69,16,19,parent_caregiver,GAC
85,16,70,16,19,parent_caregiver,GAC
85,16,71,16,19,parent_caregiver,GAC
86,18,72,16,19,parent_caregiver,GAC
86,18,73,16,19,parent_caregiver,GAC
87,19,74,16,19,parent_caregiver,GAC
87,19,75,16,19,parent_caregiver,GAC
88,21,76,16,19,parent_caregiver,GAC
88,21,78,16,19,parent_caregiver,GAC
82,12,65,16,19,parent_caregiver,GAC
89,23,79,16,19,parent_caregiver,GAC
90,25,82,16,19,parent_caregiver,GAC
91,27,83,16,19,parent_caregiver,GAC
91,27,84,16,19,parent_caregiver,GAC
92,30,85,16,19,parent_caregiver,GAC
92,30,86,16,19,parent_caregiver,GAC
89,23,80,16,19,parent_caregiver,GAC
90,25,81,16,19,parent_caregiver,GAC
94,34,90,16,19,parent_caregiver,GAC
95,37,91,16,19,parent_caregiver,GAC
95,37,92,16,19,parent_caregiver,GAC
96,39,93,16,19,parent_caregiver,GAC
96,39,94,16,19,parent_caregiver,GAC
96,39,95,16,19,parent_caregiver,GAC
97,42,96,16,19,parent_caregiver,GAC
97,42,97,16,19,parent_caregiver,GAC
98,45,98,16,19,parent_caregiver,GAC
93,32,87,16,19,parent_caregiver,GAC
93,32,88,16,19,parent_caregiver,GAC
94,34,89,16,19,parent_caregiver,GAC
98,45,99,16,19,parent_caregiver,GAC
99,47,100,16,19,parent_caregiver,GAC
99,47,101,16,19,parent_caregiver,GAC
100,50,103,16,19,parent_caregiver,GAC
102,55,106,16,19,parent_caregiver,GAC
103,58,107,16,19,parent_caregiver,GAC
103,58,108,16,19,parent_caregiver,GAC
104,61,109,16,19,parent_caregiver,GAC
104,61,110,16,19,parent_caregiver,GAC
105,63,111,16,19,parent_caregiver,GAC
106,66,112,16,19,parent_caregiver,GAC
106,66,113,16,19,parent_caregiver,GAC
100,50,102,16,19,parent_caregiver,GAC
101,53,104,16,19,parent_caregiver,GAC
101,53,105,16,19,parent_caregiver,GAC
107,68,114,16,19,parent_caregiver,GAC
107,68,115,16,19,parent_caregiver,GAC
110,75,119,16,19,parent_caregiver,GAC
110,75,120,16,19,parent_caregiver,GAC
108,70,117,16,19,parent_caregiver,GAC
108,70,116,16,19,parent_caregiver,GAC
109,73,118,16,19,parent_caregiver,GAC
111,77,121,16,19,parent_caregiver,GAC
111,77,122,16,19,parent_caregiver,GAC
112,79,123,16,19,parent_caregiver,GAC
113,81,124,16,19,parent_caregiver,GAC
113,81,125,16,19,parent_caregiver,GAC
114,82,126,16,19,parent_caregiver,GAC
114,82,127,16,19,parent_caregiver,GAC
115,84,129,16,19,parent_caregiver,GAC
115,84,128,16,19,parent_caregiver,GAC
116,86,130,16,19,parent_caregiver,GAC
117,87,131,16,19,parent_caregiver,GAC
117,87,132,16,19,parent_caregiver,GAC
120,'>90',136,16,19,parent_caregiver,GAC
120,'>90',137,16,19,parent_caregiver,GAC
120,'>90',138,16,19,parent_caregiver,GAC
120,'>90',139,16,19,parent_caregiver,GAC
120,'>90',140,16,19,parent_caregiver,GAC
120,'>90',141,16,19,parent_caregiver,GAC
120,'>90',142,16,19,parent_caregiver,GAC
118,88,134,16,19,parent_caregiver,GAC
120,'>90',143,16,19,parent_caregiver,GAC
120,'>90',144,16,19,parent_caregiver,GAC
120,'>90',145,16,19,parent_caregiver,GAC
120,'>90',146,16,19,parent_caregiver,GAC
120,'>90',147,16,19,parent_caregiver,GAC
118,88,133,16,19,parent_caregiver,GAC
119,90,135,16,19,parent_caregiver,GAC
120,'>90',148,16,19,parent_caregiver,GAC
120,'>90',149,16,19,parent_caregiver,GAC
120,'>90',150,16,19,parent_caregiver,GAC
